Order_ID,Order_Date,Region,Category,Product,Customer_ID,Quantity,Discount,Revenue,COGS,Profit,Profit_Margin,Year,Month,Month_Name,Year_Month
ORD000191,2025-11-14,West,Office Supplies,Paper,CUST0113,3,0.05,22.8,12.73,10.07,0.44166666666666665,2025,11,Nov,2025-11
ORD000192,2025-10-25,South,Furniture,Desk,CUST0057,1,0.1,288.0,204.85,83.15,0.2887152777777778,2025,10,Oct,2025-10
ORD000193,2025-01-08,North,Accessories,Mouse,CUST0143,6,0.1,162.0,117.33,44.67,0.27574074074074073,2025,1,Jan,2025-01
ORD000194,2025-11-02,West,Furniture,Desk,CUST0061,7,0.1,2016.0,1356.41,659.59,0.3271775793650794,2025,11,Nov,2025-11
ORD000195,2025-08-30,North,Accessories,Webcam,CUST0081,1,0.1,76.5,51.45,25.05,0.32745098039215687,2025,8,Aug,2025-08
ORD000196,2025-04-16,West,Accessories,Webcam,CUST0069,2,0.15,144.5,83.61,60.89,0.4213840830449827,2025,4,Apr,2025-04
ORD000197,2024-08-20,South,Accessories,Mouse,CUST0070,5,0.05,142.5,91.99,50.51,0.3544561403508772,2024,8,Aug,2024-08
ORD000198,2025-11-22,East,Office Supplies,Stapler,CUST0100,2,0.15,15.3,11.06,4.24,0.27712418300653596,2025,11,Nov,2025-11
ORD000199,2024-04-22,North,Office Supplies,Stapler,CUST0152,4,0.0,36.0,25.75,10.25,0.2847222222222222,2024,4,Apr,2024-04
ORD000200,2025-05-11,North,Furniture,Office Chair,CUST0135,4,0.0,720.0,381.19,338.81,0.47056944444444443,2025,5,May,2025-05
ORD000201,2025-03-17,West,Technology,Printer,CUST0106,2,0.05,418.0,299.89,118.11,0.2825598086124402,2025,3,Mar,2025-03
ORD000202,2025-07-17,North,Accessories,Headset,CUST0082,5,0.15,276.25,146.99,129.26,0.46790950226244343,2025,7,Jul,2025-07
ORD000203,2024-09-24,South,Accessories,Mouse,CUST0127,2,0.05,57.0,34.79,22.21,0.3896491228070176,2024,9,Sep,2024-09
ORD000204,2025-05-24,East,Technology,Printer,CUST0149,4,0.0,880.0,659.43,220.57,0.25064772727272727,2025,5,May,2025-05
ORD000205,2025-01-20,West,Technology,Printer,CUST0082,6,0.1,1188.0,920.86,267.14,0.22486531986531985,2025,1,Jan,2025-01
ORD000206,2025-01-21,North,Technology,Keyboard,CUST0085,8,0.05,418.0,250.91,167.09,0.39973684210526317,2025,1,Jan,2025-01
ORD000207,2024-04-22,North,Office Supplies,Notebook,CUST0071,1,0.0,12.0,6.94,5.06,0.42166666666666663,2024,4,Apr,2024-04
ORD000208,2025-09-04,East,Office Supplies,Notebook,CUST0043,5,0.0,60.0,37.5,22.5,0.375,2025,9,Sep,2025-09
ORD000209,2025-09-16,East,Technology,Monitor,CUST0065,2,0.0,560.0,357.93,202.07,0.3608392857142857,2025,9,Sep,2025-09
ORD000210,2024-03-21,West,Furniture,Office Chair,CUST0144,8,0.0,1440.0,785.33,654.67,0.45463194444444444,2024,3,Mar,2024-03
ORD000211,2025-11-29,West,Furniture,Office Chair,CUST0059,4,0.0,720.0,470.34,249.66,0.34675,2025,11,Nov,2025-11
ORD000212,2024-04-22,West,Furniture,Conference Table,CUST0020,1,0.0,550.0,322.98,227.02,0.4127636363636364,2024,4,Apr,2024-04
ORD000213,2024-01-02,West,Office Supplies,Pen Set,CUST0079,6,0.0,90.0,49.75,40.25,0.44722222222222224,2024,1,Jan,2024-01
ORD000214,2025-10-03,North,Accessories,USB Hub,CUST0026,5,0.05,133.0,103.22,29.78,0.22390977443609023,2025,10,Oct,2025-10
ORD000215,2024-08-07,North,Office Supplies,Stapler,CUST0042,6,0.05,51.3,30.44,20.86,0.40662768031189084,2024,8,Aug,2024-08
ORD000216,2025-07-19,South,Furniture,Desk,CUST0147,7,0.15,1904.0,1178.4,725.6,0.38109243697478995,2025,7,Jul,2025-07
ORD000217,2024-08-12,North,Furniture,Bookshelf,CUST0041,2,0.0,420.0,257.35,162.65,0.38726190476190475,2024,8,Aug,2024-08
ORD000218,2025-01-19,South,Office Supplies,Notebook,CUST0104,1,0.05,11.4,8.64,2.76,0.2421052631578947,2025,1,Jan,2025-01
ORD000219,2025-02-06,East,Furniture,Conference Table,CUST0109,4,0.0,2200.0,1494.91,705.09,0.3204954545454546,2025,2,Feb,2025-02
ORD000220,2025-09-29,North,Accessories,Headset,CUST0008,6,0.0,390.0,223.28,166.72,0.42748717948717946,2025,9,Sep,2025-09
ORD000221,2024-05-09,West,Accessories,USB Hub,CUST0019,5,0.05,133.0,90.44,42.56,0.32,2024,5,May,2024-05
ORD000222,2024-02-22,West,Accessories,USB Hub,CUST0119,7,0.2,156.8,98.57,58.23,0.3713647959183673,2024,2,Feb,2024-02
ORD000223,2025-11-14,East,Technology,Monitor,CUST0059,4,0.2,896.0,694.17,201.83,0.22525669642857143,2025,11,Nov,2025-11
ORD000224,2025-12-30,East,Technology,Keyboard,CUST0162,3,0.1,148.5,104.99,43.51,0.292996632996633,2025,12,Dec,2025-12
ORD000225,2025-11-02,West,Technology,Monitor,CUST0178,5,0.05,1330.0,794.13,535.87,0.4029097744360902,2025,11,Nov,2025-11
ORD000226,2025-12-10,South,Technology,Printer,CUST0131,3,0.15,561.0,386.77,174.23,0.31057040998217467,2025,12,Dec,2025-12
ORD000227,2025-02-19,North,Accessories,Headset,CUST0161,5,0.0,325.0,176.37,148.63,0.4573230769230769,2025,2,Feb,2025-02
ORD000228,2024-09-03,West,Technology,Printer,CUST0023,3,0.05,627.0,448.11,178.89,0.28531100478468896,2024,9,Sep,2024-09
ORD000229,2025-03-14,West,Office Supplies,Stapler,CUST0163,4,0.05,34.2,26.49,7.71,0.22543859649122805,2025,3,Mar,2025-03
ORD000230,2024-07-21,East,Technology,Laptop,CUST0047,2,0.05,1710.0,890.9,819.1,0.4790058479532164,2024,7,Jul,2024-07
ORD000231,2024-07-02,East,Technology,Laptop,CUST0067,1,0.15,765.0,453.35,311.65,0.40738562091503266,2024,7,Jul,2024-07
ORD000232,2024-05-02,North,Office Supplies,Notebook,CUST0117,7,0.0,84.0,44.4,39.6,0.4714285714285714,2024,5,May,2024-05
ORD000233,2025-02-04,West,Furniture,Conference Table,CUST0077,4,0.0,2200.0,1605.83,594.17,0.2700772727272727,2025,2,Feb,2025-02
ORD000234,2024-10-20,West,Accessories,Webcam,CUST0098,3,0.0,255.0,143.81,111.19,0.4360392156862745,2024,10,Oct,2024-10
ORD000235,2024-10-06,North,Furniture,Desk,CUST0030,5,0.1,1440.0,891.22,548.78,0.3810972222222222,2024,10,Oct,2024-10
ORD000236,2025-09-01,South,Accessories,Webcam,CUST0102,1,0.05,80.75,42.56,38.19,0.4729411764705882,2025,9,Sep,2025-09
ORD000237,2024-07-16,East,Furniture,Conference Table,CUST0028,6,0.15,2805.0,2008.46,796.54,0.28397147950089124,2024,7,Jul,2024-07
ORD000238,2025-05-25,East,Technology,Keyboard,CUST0019,1,0.05,52.25,38.44,13.81,0.26430622009569377,2025,5,May,2025-05
ORD000239,2024-05-23,North,Accessories,Headset,CUST0030,5,0.1,292.5,159.44,133.06,0.4549059829059829,2024,5,May,2024-05
ORD000240,2025-08-31,South,Technology,Laptop,CUST0078,1,0.15,765.0,412.57,352.43,0.46069281045751637,2025,8,Aug,2025-08
ORD000241,2024-07-19,North,Office Supplies,Pen Set,CUST0110,4,0.15,51.0,35.38,15.62,0.30627450980392157,2024,7,Jul,2024-07
ORD000242,2024-05-03,North,Furniture,Conference Table,CUST0176,7,0.1,3465.0,2556.89,908.11,0.2620808080808081,2024,5,May,2024-05
ORD000243,2024-07-05,North,Technology,Keyboard,CUST0069,6,0.15,280.5,183.89,96.61,0.34442067736185383,2024,7,Jul,2024-07
ORD000244,2024-11-21,East,Technology,Laptop,CUST0137,1,0.1,810.0,531.82,278.18,0.3434320987654321,2024,11,Nov,2024-11
ORD000245,2025-04-08,North,Office Supplies,Notebook,CUST0175,8,0.1,86.4,56.55,29.85,0.3454861111111111,2025,4,Apr,2025-04
ORD000246,2024-12-14,South,Technology,Monitor,CUST0052,7,0.0,1960.0,1192.88,767.12,0.3913877551020408,2024,12,Dec,2024-12
ORD000247,2025-10-21,West,Furniture,Conference Table,CUST0132,6,0.1,2970.0,2086.97,883.03,0.2973164983164983,2025,10,Oct,2025-10
ORD000248,2025-02-06,North,Office Supplies,Pen Set,CUST0162,6,0.1,81.0,62.56,18.44,0.22765432098765434,2025,2,Feb,2025-02
ORD000249,2024-12-11,South,Furniture,Office Chair,CUST0145,7,0.05,1197.0,899.89,297.11,0.24821219715956558,2024,12,Dec,2024-12
ORD000250,2025-05-25,North,Technology,Monitor,CUST0093,8,0.0,2240.0,1438.32,801.68,0.3578928571428571,2025,5,May,2025-05
ORD000251,2024-05-26,North,Furniture,Bookshelf,CUST0177,3,0.05,598.5,385.02,213.48,0.3566917293233082,2024,5,May,2024-05
ORD000252,2024-05-27,West,Furniture,Desk,CUST0124,1,0.0,320.0,169.46,150.54,0.47043749999999995,2024,5,May,2024-05
ORD000253,2025-12-11,West,Furniture,Bookshelf,CUST0054,1,0.0,210.0,130.87,79.13,0.37680952380952376,2025,12,Dec,2025-12
ORD000254,2025-05-03,West,Accessories,Mouse,CUST0051,1,0.1,27.0,14.84,12.16,0.45037037037037037,2025,5,May,2025-05
ORD000255,2025-10-01,West,Accessories,Webcam,CUST0139,5,0.1,382.5,203.36,179.14,0.4683398692810457,2025,10,Oct,2025-10
ORD000256,2025-07-04,North,Technology,Monitor,CUST0109,8,0.05,2128.0,1333.97,794.03,0.3731343984962406,2025,7,Jul,2025-07
ORD000257,2024-12-03,South,Office Supplies,Pen Set,CUST0008,2,0.2,24.0,17.6,6.4,0.26666666666666666,2024,12,Dec,2024-12
ORD000258,2025-10-02,North,Accessories,Headset,CUST0084,5,0.15,276.25,146.56,129.69,0.4694660633484163,2025,10,Oct,2025-10
ORD000259,2025-04-17,East,Office Supplies,Stapler,CUST0147,1,0.05,8.55,5.27,3.28,0.383625730994152,2025,4,Apr,2025-04
ORD000260,2024-05-30,West,Office Supplies,Pen Set,CUST0041,1,0.05,14.25,8.6,5.65,0.39649122807017545,2024,5,May,2024-05
ORD000261,2025-02-18,East,Accessories,Webcam,CUST0010,2,0.05,161.5,108.91,52.59,0.3256346749226006,2025,2,Feb,2025-02
ORD000262,2024-10-24,West,Furniture,Bookshelf,CUST0155,1,0.0,210.0,118.58,91.42,0.43533333333333335,2024,10,Oct,2024-10
ORD000263,2025-09-02,North,Office Supplies,Notebook,CUST0169,8,0.2,76.8,56.31,20.49,0.266796875,2025,9,Sep,2025-09
ORD000264,2024-09-19,South,Furniture,Bookshelf,CUST0062,7,0.1,1323.0,703.01,619.99,0.4686243386243386,2024,9,Sep,2024-09
ORD000265,2024-05-23,South,Office Supplies,Paper,CUST0107,8,0.1,57.6,42.62,14.98,0.26006944444444446,2024,5,May,2024-05
ORD000266,2024-12-11,North,Furniture,Bookshelf,CUST0108,1,0.05,199.5,144.66,54.84,0.2748872180451128,2024,12,Dec,2024-12
ORD000267,2025-09-15,South,Office Supplies,Paper,CUST0104,4,0.15,27.2,17.19,10.01,0.36801470588235297,2025,9,Sep,2025-09
ORD000268,2025-07-25,South,Accessories,USB Hub,CUST0152,1,0.0,28.0,17.42,10.58,0.37785714285714284,2025,7,Jul,2025-07
ORD000269,2024-01-02,North,Furniture,Conference Table,CUST0047,7,0.0,3850.0,2892.99,957.01,0.24857402597402597,2024,1,Jan,2024-01
ORD000270,2024-10-30,East,Technology,Laptop,CUST0126,2,0.1,1620.0,985.86,634.14,0.39144444444444443,2024,10,Oct,2024-10
ORD000271,2024-09-10,East,Office Supplies,Notebook,CUST0065,5,0.1,54.0,39.9,14.1,0.2611111111111111,2024,9,Sep,2024-09
ORD000272,2025-10-13,North,Technology,Laptop,CUST0067,5,0.0,4500.0,3483.62,1016.38,0.22586222222222221,2025,10,Oct,2025-10
ORD000273,2025-03-28,North,Accessories,USB Hub,CUST0051,6,0.0,168.0,104.31,63.69,0.37910714285714286,2025,3,Mar,2025-03
ORD000274,2024-02-06,North,Technology,Keyboard,CUST0125,5,0.05,261.25,196.99,64.26,0.24597129186602873,2024,2,Feb,2024-02
ORD000275,2024-06-08,South,Furniture,Conference Table,CUST0113,7,0.05,3657.5,2847.96,809.54,0.221336978810663,2024,6,Jun,2024-06
ORD000276,2024-01-09,West,Technology,Keyboard,CUST0022,4,0.0,220.0,169.93,50.07,0.2275909090909091,2024,1,Jan,2024-01
ORD000277,2024-08-20,South,Office Supplies,Notebook,CUST0123,5,0.1,54.0,38.78,15.22,0.28185185185185185,2024,8,Aug,2024-08
ORD000278,2024-04-08,South,Accessories,Webcam,CUST0085,8,0.1,612.0,346.43,265.57,0.433937908496732,2024,4,Apr,2024-04
ORD000279,2025-10-20,North,Furniture,Conference Table,CUST0092,3,0.1,1485.0,906.28,578.72,0.38971043771043773,2025,10,Oct,2025-10
ORD000280,2024-07-26,South,Office Supplies,Notebook,CUST0017,7,0.15,71.4,40.98,30.42,0.4260504201680672,2024,7,Jul,2024-07
ORD000281,2024-05-10,East,Office Supplies,Stapler,CUST0085,1,0.1,8.1,5.18,2.92,0.36049382716049383,2024,5,May,2024-05
ORD000282,2025-02-07,South,Technology,Laptop,CUST0091,4,0.15,3060.0,1696.52,1363.48,0.44558169934640524,2025,2,Feb,2025-02
ORD000283,2024-05-31,South,Accessories,Webcam,CUST0139,7,0.15,505.75,280.17,225.58,0.4460306475531389,2024,5,May,2024-05
ORD000284,2024-02-23,West,Office Supplies,Notebook,CUST0070,4,0.05,45.6,24.12,21.48,0.4710526315789474,2024,2,Feb,2024-02
ORD000285,2024-04-29,East,Technology,Keyboard,CUST0102,4,0.05,209.0,155.61,53.39,0.25545454545454543,2024,4,Apr,2024-04
ORD000286,2025-11-03,West,Furniture,Desk,CUST0179,7,0.1,2016.0,1529.88,486.12,0.2411309523809524,2025,11,Nov,2025-11
ORD000287,2025-09-19,South,Accessories,Webcam,CUST0135,3,0.1,229.5,154.63,74.87,0.32623093681917215,2025,9,Sep,2025-09
ORD000288,2025-08-09,West,Accessories,USB Hub,CUST0113,8,0.15,190.4,120.75,69.65,0.3658088235294118,2025,8,Aug,2025-08
ORD000289,2025-09-16,North,Furniture,Conference Table,CUST0175,6,0.05,3135.0,1655.3,1479.7,0.4719936204146731,2025,9,Sep,2025-09
ORD000290,2025-02-23,West,Office Supplies,Paper,CUST0171,2,0.05,15.2,10.62,4.58,0.3013157894736842,2025,2,Feb,2025-02
ORD000291,2025-02-25,North,Accessories,Headset,CUST0169,6,0.1,351.0,257.33,93.67,0.26686609686609686,2025,2,Feb,2025-02
ORD000292,2024-04-13,East,Technology,Printer,CUST0008,6,0.0,1320.0,1028.85,291.15,0.2205681818181818,2024,4,Apr,2024-04
ORD000293,2024-09-10,South,Accessories,USB Hub,CUST0037,7,0.0,196.0,119.34,76.66,0.3911224489795918,2024,9,Sep,2024-09
ORD000294,2024-08-14,North,Office Supplies,Notebook,CUST0127,8,0.1,86.4,59.72,26.68,0.3087962962962963,2024,8,Aug,2024-08
ORD000295,2024-04-21,East,Accessories,Webcam,CUST0128,8,0.05,646.0,457.38,188.62,0.29198142414860684,2024,4,Apr,2024-04
ORD000296,2025-05-24,North,Office Supplies,Paper,CUST0173,3,0.1,21.6,14.78,6.82,0.3157407407407407,2025,5,May,2025-05
ORD000297,2025-04-17,West,Office Supplies,Notebook,CUST0145,3,0.15,30.6,21.34,9.26,0.3026143790849673,2025,4,Apr,2025-04
ORD000298,2024-04-08,North,Furniture,Desk,CUST0013,6,0.0,1920.0,1034.79,885.21,0.461046875,2024,4,Apr,2024-04
ORD000299,2024-06-01,North,Office Supplies,Paper,CUST0120,7,0.05,53.2,31.71,21.49,0.40394736842105256,2024,6,Jun,2024-06
ORD000300,2024-12-03,North,Furniture,Bookshelf,CUST0158,7,0.05,1396.5,808.25,588.25,0.4212316505549588,2024,12,Dec,2024-12
ORD000301,2025-12-06,North,Accessories,Mouse,CUST0081,3,0.1,81.0,44.71,36.29,0.4480246913580247,2025,12,Dec,2025-12
ORD000302,2024-06-11,South,Office Supplies,Pen Set,CUST0148,2,0.15,25.5,16.94,8.56,0.33568627450980393,2024,6,Jun,2024-06
ORD000303,2025-12-20,South,Office Supplies,Stapler,CUST0022,6,0.15,45.9,33.46,12.44,0.2710239651416122,2025,12,Dec,2025-12
ORD000304,2025-11-11,North,Office Supplies,Pen Set,CUST0159,7,0.1,94.5,59.0,35.5,0.37566137566137564,2025,11,Nov,2025-11
ORD000305,2024-06-09,West,Furniture,Desk,CUST0079,7,0.0,2240.0,1600.81,639.19,0.2853526785714286,2024,6,Jun,2024-06
ORD000306,2025-08-02,East,Technology,Laptop,CUST0087,2,0.1,1620.0,1092.38,527.62,0.32569135802469135,2025,8,Aug,2025-08
ORD000307,2025-02-01,North,Office Supplies,Pen Set,CUST0156,5,0.15,63.75,34.52,29.23,0.45850980392156865,2025,2,Feb,2025-02
ORD000308,2024-10-03,North,Technology,Laptop,CUST0100,1,0.15,765.0,460.12,304.88,0.3985359477124183,2024,10,Oct,2024-10
ORD000309,2025-05-18,South,Accessories,Webcam,CUST0179,1,0.05,80.75,61.65,19.1,0.23653250773993809,2025,5,May,2025-05
ORD000310,2025-01-26,North,Technology,Monitor,CUST0120,5,0.05,1330.0,910.39,419.61,0.3154962406015038,2025,1,Jan,2025-01
ORD000311,2024-05-14,North,Office Supplies,Paper,CUST0024,5,0.15,34.0,19.3,14.7,0.43235294117647055,2024,5,May,2024-05
ORD000312,2024-07-13,East,Office Supplies,Notebook,CUST0140,1,0.05,11.4,6.24,5.16,0.45263157894736844,2024,7,Jul,2024-07
ORD000313,2025-02-04,South,Accessories,Mouse,CUST0099,8,0.05,228.0,169.89,58.11,0.2548684210526316,2025,2,Feb,2025-02
ORD000314,2025-10-01,East,Furniture,Desk,CUST0013,3,0.05,912.0,486.65,425.35,0.4663925438596491,2025,10,Oct,2025-10
ORD000315,2024-02-02,South,Furniture,Office Chair,CUST0054,2,0.0,360.0,248.73,111.27,0.3090833333333333,2024,2,Feb,2024-02
ORD000316,2025-11-18,West,Accessories,Mouse,CUST0008,7,0.1,189.0,112.79,76.21,0.4032275132275132,2025,11,Nov,2025-11
ORD000317,2025-04-04,West,Office Supplies,Stapler,CUST0054,6,0.1,48.6,30.26,18.34,0.3773662551440329,2025,4,Apr,2025-04
ORD000318,2025-04-14,North,Technology,Printer,CUST0118,3,0.05,627.0,335.51,291.49,0.46489633173843703,2025,4,Apr,2025-04
ORD000319,2025-01-09,North,Office Supplies,Notebook,CUST0102,5,0.1,54.0,31.48,22.52,0.41703703703703704,2025,1,Jan,2025-01
ORD000320,2024-01-22,East,Furniture,Desk,CUST0111,6,0.05,1824.0,1182.22,641.78,0.3518530701754386,2024,1,Jan,2024-01
ORD000321,2025-10-31,East,Furniture,Conference Table,CUST0122,8,0.1,3960.0,2962.83,997.17,0.25181060606060607,2025,10,Oct,2025-10
ORD000322,2024-02-07,West,Furniture,Desk,CUST0104,7,0.1,2016.0,1453.45,562.55,0.2790426587301587,2024,2,Feb,2024-02
ORD000323,2024-08-17,North,Technology,Printer,CUST0162,5,0.0,1100.0,681.42,418.58,0.3805272727272727,2024,8,Aug,2024-08
ORD000324,2024-12-30,North,Technology,Keyboard,CUST0007,5,0.05,261.25,186.05,75.2,0.28784688995215313,2024,12,Dec,2024-12
ORD000325,2025-07-16,East,Furniture,Desk,CUST0135,8,0.05,2432.0,1673.41,758.59,0.3119202302631579,2025,7,Jul,2025-07
ORD000326,2025-03-13,North,Accessories,Webcam,CUST0045,3,0.15,216.75,146.87,69.88,0.32239907727797,2025,3,Mar,2025-03
ORD000327,2024-10-09,West,Furniture,Conference Table,CUST0156,5,0.0,2750.0,1606.32,1143.68,0.4158836363636364,2024,10,Oct,2024-10
ORD000328,2024-01-27,South,Furniture,Conference Table,CUST0119,2,0.1,990.0,769.68,220.32,0.22254545454545455,2024,1,Jan,2024-01
ORD000329,2024-08-13,East,Office Supplies,Pen Set,CUST0017,3,0.2,36.0,19.43,16.57,0.4602777777777778,2024,8,Aug,2024-08
ORD000330,2024-10-03,East,Technology,Printer,CUST0045,1,0.1,198.0,143.18,54.82,0.2768686868686869,2024,10,Oct,2024-10
ORD000331,2025-08-31,West,Technology,Laptop,CUST0065,8,0.15,6120.0,3443.17,2676.83,0.437390522875817,2025,8,Aug,2025-08
ORD000332,2024-10-10,South,Furniture,Conference Table,CUST0174,6,0.05,3135.0,2355.75,779.25,0.2485645933014354,2024,10,Oct,2024-10
ORD000333,2025-04-25,West,Technology,Laptop,CUST0054,4,0.1,3240.0,2061.92,1178.08,0.3636049382716049,2025,4,Apr,2025-04
ORD000334,2025-03-28,East,Furniture,Desk,CUST0046,7,0.05,2128.0,1631.66,496.34,0.2332424812030075,2025,3,Mar,2025-03
ORD000335,2025-10-20,West,Technology,Monitor,CUST0141,6,0.05,1596.0,1056.73,539.27,0.33788847117794485,2025,10,Oct,2025-10
ORD000336,2025-05-30,North,Furniture,Bookshelf,CUST0108,5,0.05,997.5,751.51,245.99,0.24660651629072683,2025,5,May,2025-05
ORD000337,2025-06-30,West,Accessories,USB Hub,CUST0070,2,0.15,47.6,27.75,19.85,0.4170168067226891,2025,6,Jun,2025-06
ORD000338,2024-07-10,West,Technology,Printer,CUST0076,8,0.05,1672.0,1283.74,388.26,0.23221291866028707,2024,7,Jul,2024-07
ORD000339,2024-02-18,West,Technology,Laptop,CUST0154,7,0.0,6300.0,4295.4,2004.6,0.3181904761904762,2024,2,Feb,2024-02
ORD000340,2025-05-26,West,Technology,Printer,CUST0043,3,0.05,627.0,439.88,187.12,0.29843700159489633,2025,5,May,2025-05
ORD000341,2024-01-17,West,Furniture,Desk,CUST0096,8,0.0,2560.0,1648.62,911.38,0.3560078125,2024,1,Jan,2024-01
ORD000342,2024-06-20,East,Furniture,Desk,CUST0086,7,0.1,2016.0,1551.6,464.4,0.23035714285714284,2024,6,Jun,2024-06
ORD000343,2024-08-07,North,Accessories,USB Hub,CUST0156,2,0.1,50.4,31.15,19.25,0.3819444444444445,2024,8,Aug,2024-08
ORD000344,2024-06-06,North,Technology,Keyboard,CUST0176,2,0.05,104.5,77.38,27.12,0.2595215311004785,2024,6,Jun,2024-06
ORD000345,2025-04-21,North,Technology,Laptop,CUST0010,5,0.05,4275.0,2959.3,1315.7,0.307766081871345,2025,4,Apr,2025-04
ORD000346,2024-02-15,South,Accessories,Headset,CUST0089,3,0.2,156.0,101.18,54.82,0.3514102564102564,2024,2,Feb,2024-02
ORD000347,2025-01-07,East,Office Supplies,Notebook,CUST0113,4,0.1,43.2,32.78,10.42,0.2412037037037037,2025,1,Jan,2025-01
ORD000348,2025-06-01,South,Furniture,Desk,CUST0091,2,0.2,512.0,317.67,194.33,0.37955078125,2025,6,Jun,2025-06
ORD000349,2024-04-08,North,Furniture,Office Chair,CUST0087,2,0.15,306.0,236.64,69.36,0.22666666666666666,2024,4,Apr,2024-04
ORD000350,2024-02-06,West,Furniture,Bookshelf,CUST0098,5,0.0,1050.0,593.84,456.16,0.43443809523809523,2024,2,Feb,2024-02
ORD000351,2024-10-06,West,Office Supplies,Notebook,CUST0149,5,0.1,54.0,35.99,18.01,0.33351851851851855,2024,10,Oct,2024-10
ORD000352,2024-12-14,West,Furniture,Desk,CUST0071,5,0.05,1520.0,1143.75,376.25,0.24753289473684212,2024,12,Dec,2024-12
ORD000353,2025-05-11,South,Accessories,Mouse,CUST0116,4,0.15,102.0,76.61,25.39,0.248921568627451,2025,5,May,2025-05
ORD000354,2024-10-28,North,Technology,Printer,CUST0068,3,0.1,594.0,313.95,280.05,0.4714646464646465,2024,10,Oct,2024-10
ORD000355,2024-06-29,South,Furniture,Bookshelf,CUST0164,3,0.0,630.0,463.02,166.98,0.26504761904761903,2024,6,Jun,2024-06
ORD000356,2025-08-29,South,Office Supplies,Pen Set,CUST0116,4,0.0,60.0,44.86,15.14,0.25233333333333335,2025,8,Aug,2025-08
ORD000357,2024-04-08,South,Furniture,Office Chair,CUST0054,5,0.1,810.0,421.2,388.8,0.48000000000000004,2024,4,Apr,2024-04
ORD000358,2025-11-30,West,Furniture,Office Chair,CUST0003,7,0.0,1260.0,658.51,601.49,0.4773730158730159,2025,11,Nov,2025-11
ORD000359,2024-04-25,East,Accessories,Headset,CUST0164,4,0.05,247.0,175.43,71.57,0.2897570850202429,2024,4,Apr,2024-04
ORD000360,2024-07-09,West,Office Supplies,Notebook,CUST0025,2,0.05,22.8,13.78,9.02,0.39561403508771925,2024,7,Jul,2024-07
ORD000361,2024-09-09,North,Technology,Keyboard,CUST0039,6,0.05,313.5,244.49,69.01,0.2201275917065391,2024,9,Sep,2024-09
ORD000362,2024-06-09,South,Technology,Monitor,CUST0031,5,0.0,1400.0,866.57,533.43,0.3810214285714285,2024,6,Jun,2024-06
ORD000363,2024-09-12,North,Office Supplies,Pen Set,CUST0010,7,0.1,94.5,55.75,38.75,0.41005291005291006,2024,9,Sep,2024-09
ORD000364,2024-11-18,East,Furniture,Office Chair,CUST0101,4,0.1,648.0,358.85,289.15,0.4462191358024691,2024,11,Nov,2024-11
ORD000365,2024-05-07,East,Technology,Laptop,CUST0088,3,0.05,2565.0,1955.97,609.03,0.23743859649122806,2024,5,May,2024-05
ORD000366,2024-01-18,East,Technology,Keyboard,CUST0122,3,0.15,140.25,77.38,62.87,0.44827094474153295,2024,1,Jan,2024-01
ORD000367,2025-07-19,South,Office Supplies,Stapler,CUST0141,2,0.15,15.3,8.73,6.57,0.4294117647058823,2025,7,Jul,2025-07
ORD000368,2025-07-23,West,Technology,Printer,CUST0112,3,0.0,660.0,474.43,185.57,0.2811666666666667,2025,7,Jul,2025-07
ORD000369,2024-11-18,East,Office Supplies,Paper,CUST0032,1,0.05,7.6,4.27,3.33,0.43815789473684214,2024,11,Nov,2024-11
ORD000370,2025-11-16,South,Furniture,Conference Table,CUST0078,3,0.1,1485.0,820.22,664.78,0.44766329966329965,2025,11,Nov,2025-11
ORD000371,2025-09-17,West,Office Supplies,Stapler,CUST0083,7,0.0,63.0,44.31,18.69,0.2966666666666667,2025,9,Sep,2025-09
ORD000372,2024-10-14,West,Office Supplies,Notebook,CUST0080,3,0.05,34.2,20.53,13.67,0.39970760233918123,2024,10,Oct,2024-10
ORD000373,2025-10-24,West,Accessories,Mouse,CUST0123,6,0.1,162.0,100.94,61.06,0.37691358024691357,2025,10,Oct,2025-10
ORD000374,2025-09-30,North,Accessories,Mouse,CUST0022,4,0.1,108.0,65.05,42.95,0.3976851851851852,2025,9,Sep,2025-09
ORD000375,2024-06-03,North,Office Supplies,Notebook,CUST0016,6,0.1,64.8,43.33,21.47,0.33132716049382716,2024,6,Jun,2024-06
ORD000376,2025-05-04,North,Accessories,Webcam,CUST0012,8,0.0,680.0,386.65,293.35,0.43139705882352947,2025,5,May,2025-05
ORD000377,2025-01-20,North,Furniture,Bookshelf,CUST0057,4,0.1,756.0,458.78,297.22,0.3931481481481482,2025,1,Jan,2025-01
ORD000378,2024-04-13,North,Accessories,Mouse,CUST0019,3,0.05,85.5,46.33,39.17,0.4581286549707603,2024,4,Apr,2024-04
ORD000379,2025-01-27,North,Office Supplies,Paper,CUST0084,7,0.05,53.2,41.25,11.95,0.22462406015037592,2025,1,Jan,2025-01
ORD000380,2024-09-02,North,Office Supplies,Paper,CUST0148,7,0.05,53.2,38.05,15.15,0.28477443609022557,2024,9,Sep,2024-09
ORD000381,2024-06-24,West,Technology,Monitor,CUST0157,1,0.2,224.0,120.41,103.59,0.4624553571428572,2024,6,Jun,2024-06
ORD000382,2024-02-08,West,Accessories,Headset,CUST0082,5,0.2,260.0,172.75,87.25,0.33557692307692305,2024,2,Feb,2024-02
